expense_id,user_id,category,amount,currency,description,date,location,tags
exp761,user_011,SHOPPING,99.58,USD,Shopping in Harbor,2024-01-31,Harbor,shopping
exp762,user_012,DINING,56.19,USD,Dining experience in Beach Area,2024-02-01,Beach Area,meal
exp763,user_013,ACTIVITIES,48.94,USD,Tour/Adventure activity in Harbor,2024-02-02,Harbor,activities
exp764,user_014,SHOPPING,123.56,USD,Shopping in Old Town,2024-02-03,Old Town,shopping
exp765,user_015,FOOD,16.45,USD,Café meal in Chinatown,2024-02-04,Chinatown,meal
exp766,user_016,ACCOMMODATION,269.35,USD,Hotel/Hostel in Midtown,2024-02-05,Midtown,travel
exp767,user_017,DINING,97.53,USD,Dining experience in Harbor,2024-02-06,Harbor,meal
exp768,user_018,DINING,98.0,USD,Dining experience in Uptown,2024-02-07,Uptown,meal
exp769,user_019,TRANSPORT,29.17,USD,Taxi/Bus/Train rides in Suburban,2024-02-08,Suburban,travel
exp770,user_020,ACCOMMODATION,183.87,USD,Hotel/Hostel in Plaza District,2024-02-09,Plaza District,travel
exp771,user_021,ACCOMMODATION,293.03,USD,Hotel/Hostel in Harbor,2024-02-10,Harbor,travel
exp772,user_022,FOOD,67.11,USD,Café meal in Arts District,2024-02-11,Arts District,meal
exp773,user_023,TRANSPORT,90.41,USD,Taxi/Bus/Train rides in Suburban,2024-02-12,Suburban,travel
exp774,user_024,FOOD,79.86,USD,Breakfast in Uptown,2024-02-13,Uptown,meal
exp775,user_025,ACTIVITIES,190.8,USD,Tour/Adventure activity in Midtown,2024-02-14,Midtown,activities
exp776,user_026,NIGHTLIFE,64.34,USD,Bar/Club in Arts District,2024-02-15,Arts District,nightlife
exp777,user_027,ACCOMMODATION,220.52,USD,Hotel/Hostel in Chinatown,2024-02-16,Chinatown,travel
exp778,user_028,ACCOMMODATION,234.37,USD,Hotel/Hostel in Harbor,2024-02-17,Harbor,travel
exp779,user_029,DINING,79.05,USD,Dining experience in Plaza District,2024-02-18,Plaza District,meal
exp780,user_030,TRANSPORT,88.44,USD,Taxi/Bus/Train rides in Arts District,2024-02-19,Arts District,travel
exp781,user_031,ACTIVITIES,56.18,USD,Tour/Adventure activity in Uptown,2024-02-20,Uptown,activities
exp782,user_032,TRANSPORT,39.11,USD,Taxi/Bus/Train rides in Harbor,2024-02-21,Harbor,travel
exp783,user_033,NIGHTLIFE,68.05,USD,Bar/Club in Midtown,2024-02-22,Midtown,nightlife
exp784,user_034,NIGHTLIFE,36.6,USD,Bar/Club in Harbor,2024-02-23,Harbor,nightlife
exp785,user_035,ACCOMMODATION,189.96,USD,Hotel/Hostel in Old Town,2024-02-24,Old Town,travel
exp786,user_036,SHOPPING,52.29,USD,Shopping in Plaza District,2024-02-25,Plaza District,shopping
exp787,user_037,SHOPPING,138.32,USD,Shopping in Suburban,2024-02-26,Suburban,shopping
exp788,user_038,ENTERTAINMENT,118.6,USD,Concert/Movie/Show in Old Town,2024-02-27,Old Town,entertainment
exp789,user_039,ACTIVITIES,65.46,USD,Tour/Adventure activity in Chinatown,2024-02-28,Chinatown,activities
exp790,user_040,TRANSPORT,24.8,USD,Taxi/Bus/Train rides in Arts District,2024-02-29,Arts District,travel
exp791,user_041,NIGHTLIFE,29.17,USD,Bar/Club in Harbor,2024-03-01,Harbor,nightlife
exp792,user_042,ACCOMMODATION,195.15,USD,Hotel/Hostel in Chinatown,2024-03-02,Chinatown,travel
exp793,user_043,NIGHTLIFE,26.49,USD,Bar/Club in Suburban,2024-03-03,Suburban,nightlife
exp794,user_044,TRANSPORT,92.17,USD,Taxi/Bus/Train rides in Old Town,2024-03-04,Old Town,travel
exp795,user_045,ACCOMMODATION,141.39,USD,Hotel/Hostel in Downtown,2024-03-05,Downtown,travel
exp796,user_046,FOOD,50.38,USD,Dessert in Harbor,2024-03-06,Harbor,meal
exp797,user_047,TRANSPORT,87.52,USD,Taxi/Bus/Train rides in Beach Area,2024-03-07,Beach Area,travel
exp798,user_048,TRANSPORT,83.79,USD,Taxi/Bus/Train rides in Beach Area,2024-03-08,Beach Area,travel
exp799,user_049,FOOD,50.17,USD,Dessert in Downtown,2024-03-09,Downtown,meal
exp800,user_050,SHOPPING,142.03,USD,Shopping in Plaza District,2024-03-10,Plaza District,shopping
exp801,user_001,SHOPPING,42.93,USD,Shopping in Arts District,2024-03-11,Arts District,shopping
exp802,user_002,SHOPPING,182.56,USD,Shopping in Beach Area,2024-03-12,Beach Area,shopping
exp803,user_003,DINING,70.84,USD,Dining experience in Arts District,2024-03-13,Arts District,meal
exp804,user_004,FOOD,61.91,USD,Dinner at restaurant in Beach Area,2024-03-14,Beach Area,meal
exp805,user_005,ACTIVITIES,80.23,USD,Tour/Adventure activity in Uptown,2024-03-15,Uptown,activities
exp806,user_006,NIGHTLIFE,90.01,USD,Bar/Club in Arts District,2024-03-16,Arts District,nightlife
exp807,user_007,SHOPPING,177.76,USD,Shopping in Harbor,2024-03-17,Harbor,shopping
exp808,user_008,ENTERTAINMENT,54.48,USD,Concert/Movie/Show in Harbor,2024-03-18,Harbor,entertainment
exp809,user_009,TRANSPORT,72.38,USD,Taxi/Bus/Train rides in Suburban,2024-03-19,Suburban,travel
exp810,user_010,NIGHTLIFE,92.46,USD,Bar/Club in Midtown,2024-03-20,Midtown,nightlife
exp811,user_011,ACCOMMODATION,214.63,USD,Hotel/Hostel in Downtown,2024-03-21,Downtown,travel
exp812,user_012,FOOD,8.74,USD,Dessert in Uptown,2024-03-22,Uptown,meal
exp813,user_013,ENTERTAINMENT,95.99,USD,Concert/Movie/Show in Old Town,2024-03-23,Old Town,entertainment
exp814,user_014,SHOPPING,188.78,USD,Shopping in Harbor,2024-03-24,Harbor,shopping
exp815,user_015,NIGHTLIFE,87.37,USD,Bar/Club in Midtown,2024-03-25,Midtown,nightlife
exp816,user_016,ACTIVITIES,46.61,USD,Tour/Adventure activity in Midtown,2024-03-26,Midtown,activities
exp817,user_017,ACCOMMODATION,291.11,USD,Hotel/Hostel in Chinatown,2024-03-27,Chinatown,travel
exp818,user_018,ENTERTAINMENT,41.56,USD,Concert/Movie/Show in Plaza District,2024-03-28,Plaza District,entertainment
exp819,user_019,TRANSPORT,76.25,USD,Taxi/Bus/Train rides in Plaza District,2024-03-29,Plaza District,travel
exp820,user_020,ENTERTAINMENT,133.93,USD,Concert/Movie/Show in Harbor,2024-03-30,Harbor,entertainment
exp821,user_021,ACCOMMODATION,278.61,USD,Hotel/Hostel in Beach Area,2024-03-31,Beach Area,travel
exp822,user_022,DINING,57.44,USD,Dining experience in Harbor,2024-04-01,Harbor,meal
exp823,user_023,TRANSPORT,72.08,USD,Taxi/Bus/Train rides in Suburban,2024-04-02,Suburban,travel
exp824,user_024,DINING,96.8,USD,Dining experience in Arts District,2024-04-03,Arts District,meal
exp825,user_025,TRANSPORT,41.94,USD,Taxi/Bus/Train rides in Harbor,2024-04-04,Harbor,travel
exp826,user_026,ACCOMMODATION,289.29,USD,Hotel/Hostel in Downtown,2024-04-05,Downtown,travel
exp827,user_027,NIGHTLIFE,43.39,USD,Bar/Club in Beach Area,2024-04-06,Beach Area,nightlife
exp828,user_028,ACTIVITIES,100.48,USD,Tour/Adventure activity in Plaza District,2024-04-07,Plaza District,activities
exp829,user_029,NIGHTLIFE,32.26,USD,Bar/Club in Harbor,2024-04-08,Harbor,nightlife
exp830,user_030,DINING,89.79,USD,Dining experience in Chinatown,2024-04-09,Chinatown,meal
exp831,user_031,ACTIVITIES,127.83,USD,Tour/Adventure activity in Beach Area,2024-04-10,Beach Area,activities
exp832,user_032,SHOPPING,82.36,USD,Shopping in Old Town,2024-04-11,Old Town,shopping
exp833,user_033,DINING,96.48,USD,Dining experience in Arts District,2024-04-12,Arts District,meal
exp834,user_034,SHOPPING,114.75,USD,Shopping in Downtown,2024-04-13,Downtown,shopping
exp835,user_035,SHOPPING,181.19,USD,Shopping in Downtown,2024-04-14,Downtown,shopping
exp836,user_036,TRANSPORT,70.25,USD,Taxi/Bus/Train rides in Old Town,2024-04-15,Old Town,travel
exp837,user_037,SHOPPING,47.88,USD,Shopping in Uptown,2024-04-16,Uptown,shopping
exp838,user_038,DINING,92.03,USD,Dining experience in Downtown,2024-04-17,Downtown,meal
exp839,user_039,NIGHTLIFE,95.21,USD,Bar/Club in Suburban,2024-04-18,Suburban,nightlife
exp840,user_040,ACTIVITIES,91.46,USD,Tour/Adventure activity in Beach Area,2024-04-19,Beach Area,activities
exp841,user_041,SHOPPING,64.35,USD,Shopping in Uptown,2024-04-20,Uptown,shopping
exp842,user_042,SHOPPING,23.25,USD,Shopping in Chinatown,2024-04-21,Chinatown,shopping
exp843,user_043,ENTERTAINMENT,105.84,USD,Concert/Movie/Show in Plaza District,2024-04-22,Plaza District,entertainment
exp844,user_044,NIGHTLIFE,92.68,USD,Bar/Club in Midtown,2024-04-23,Midtown,nightlife
exp845,user_045,ACTIVITIES,174.65,USD,Tour/Adventure activity in Beach Area,2024-04-24,Beach Area,activities
exp846,user_046,TRANSPORT,25.23,USD,Taxi/Bus/Train rides in Midtown,2024-04-25,Midtown,travel
exp847,user_047,SHOPPING,137.27,USD,Shopping in Downtown,2024-04-26,Downtown,shopping
exp848,user_048,FOOD,72.61,USD,Street food in Plaza District,2024-04-27,Plaza District,meal
exp849,user_049,SHOPPING,90.23,USD,Shopping in Midtown,2024-04-28,Midtown,shopping
exp850,user_050,ENTERTAINMENT,68.03,USD,Concert/Movie/Show in Old Town,2024-04-29,Old Town,entertainment
exp851,user_001,SHOPPING,187.96,USD,Shopping in Midtown,2024-04-30,Midtown,shopping
exp852,user_002,NIGHTLIFE,36.86,USD,Bar/Club in Beach Area,2024-05-01,Beach Area,nightlife
exp853,user_003,SHOPPING,23.19,USD,Shopping in Old Town,2024-05-02,Old Town,shopping
exp854,user_004,ENTERTAINMENT,24.22,USD,Concert/Movie/Show in Arts District,2024-05-03,Arts District,entertainment
exp855,user_005,DINING,54.0,USD,Dining experience in Arts District,2024-05-04,Arts District,meal
exp856,user_006,FOOD,21.92,USD,Dinner at restaurant in Arts District,2024-05-05,Arts District,meal
exp857,user_007,DINING,23.97,USD,Dining experience in Chinatown,2024-05-06,Chinatown,meal
exp858,user_008,TRANSPORT,94.66,USD,Taxi/Bus/Train rides in Plaza District,2024-05-07,Plaza District,travel
exp859,user_009,ACTIVITIES,149.29,USD,Tour/Adventure activity in Chinatown,2024-05-08,Chinatown,activities
exp860,user_010,NIGHTLIFE,34.9,USD,Bar/Club in Beach Area,2024-05-09,Beach Area,nightlife
exp861,user_011,ACTIVITIES,168.8,USD,Tour/Adventure activity in Beach Area,2024-05-10,Beach Area,activities
exp862,user_012,ACCOMMODATION,78.86,USD,Hotel/Hostel in Beach Area,2024-05-11,Beach Area,travel
exp863,user_013,TRANSPORT,79.76,USD,Taxi/Bus/Train rides in Midtown,2024-05-12,Midtown,travel
exp864,user_014,FOOD,38.76,USD,Street food in Downtown,2024-05-13,Downtown,meal
exp865,user_015,ACTIVITIES,140.27,USD,Tour/Adventure activity in Downtown,2024-05-14,Downtown,activities
exp866,user_016,ACCOMMODATION,146.59,USD,Hotel/Hostel in Midtown,2024-05-15,Midtown,travel
exp867,user_017,ACTIVITIES,153.45,USD,Tour/Adventure activity in Suburban,2024-05-16,Suburban,activities
exp868,user_018,TRANSPORT,33.04,USD,Taxi/Bus/Train rides in Midtown,2024-05-17,Midtown,travel
exp869,user_019,FOOD,52.45,USD,Coffee break in Arts District,2024-05-18,Arts District,meal
exp870,user_020,NIGHTLIFE,15.81,USD,Bar/Club in Beach Area,2024-05-19,Beach Area,nightlife
exp871,user_021,DINING,35.33,USD,Dining experience in Downtown,2024-05-20,Downtown,meal
exp872,user_022,FOOD,58.44,USD,Breakfast in Arts District,2024-05-21,Arts District,meal
exp873,user_023,FOOD,68.13,USD,Café meal in Midtown,2024-05-22,Midtown,meal
exp874,user_024,ACCOMMODATION,91.01,USD,Hotel/Hostel in Chinatown,2024-05-23,Chinatown,travel
exp875,user_025,ACCOMMODATION,249.1,USD,Hotel/Hostel in Suburban,2024-05-24,Suburban,travel
exp876,user_026,FOOD,21.76,USD,Lunch at restaurant in Chinatown,2024-05-25,Chinatown,meal
exp877,user_027,FOOD,49.01,USD,Lunch at restaurant in Midtown,2024-05-26,Midtown,meal
exp878,user_028,SHOPPING,123.46,USD,Shopping in Arts District,2024-05-27,Arts District,shopping
exp879,user_029,DINING,36.37,USD,Dining experience in Downtown,2024-05-28,Downtown,meal
exp880,user_030,ENTERTAINMENT,148.13,USD,Concert/Movie/Show in Suburban,2024-05-29,Suburban,entertainment
exp881,user_031,FOOD,21.66,USD,Coffee break in Suburban,2024-05-30,Suburban,meal
exp882,user_032,ACCOMMODATION,166.15,USD,Hotel/Hostel in Arts District,2024-05-31,Arts District,travel
exp883,user_033,NIGHTLIFE,93.04,USD,Bar/Club in Suburban,2024-06-01,Suburban,nightlife
exp884,user_034,NIGHTLIFE,25.99,USD,Bar/Club in Harbor,2024-06-02,Harbor,nightlife
exp885,user_035,ACTIVITIES,124.68,USD,Tour/Adventure activity in Old Town,2024-06-03,Old Town,activities
exp886,user_036,ACTIVITIES,120.8,USD,Tour/Adventure activity in Harbor,2024-06-04,Harbor,activities
exp887,user_037,SHOPPING,178.93,USD,Shopping in Downtown,2024-06-05,Downtown,shopping
exp888,user_038,DINING,36.82,USD,Dining experience in Beach Area,2024-06-06,Beach Area,meal
exp889,user_039,NIGHTLIFE,76.23,USD,Bar/Club in Beach Area,2024-06-07,Beach Area,nightlife
exp890,user_040,TRANSPORT,61.3,USD,Taxi/Bus/Train rides in Beach Area,2024-06-08,Beach Area,travel
exp891,user_041,FOOD,76.72,USD,Snack in Midtown,2024-06-09,Midtown,meal
exp892,user_042,ENTERTAINMENT,28.94,USD,Concert/Movie/Show in Uptown,2024-06-10,Uptown,entertainment
exp893,user_043,ACCOMMODATION,252.86,USD,Hotel/Hostel in Midtown,2024-06-11,Midtown,travel
exp894,user_044,TRANSPORT,50.35,USD,Taxi/Bus/Train rides in Old Town,2024-06-12,Old Town,travel
exp895,user_045,FOOD,46.96,USD,Dessert in Arts District,2024-06-13,Arts District,meal
exp896,user_046,ACTIVITIES,71.97,USD,Tour/Adventure activity in Old Town,2024-06-14,Old Town,activities
exp897,user_047,NIGHTLIFE,47.42,USD,Bar/Club in Plaza District,2024-06-15,Plaza District,nightlife
exp898,user_048,DINING,49.54,USD,Dining experience in Suburban,2024-06-16,Suburban,meal
exp899,user_049,ENTERTAINMENT,32.16,USD,Concert/Movie/Show in Suburban,2024-06-17,Suburban,entertainment
exp900,user_050,ENTERTAINMENT,62.46,USD,Concert/Movie/Show in Uptown,2024-06-18,Uptown,entertainment
exp901,user_001,ACTIVITIES,34.43,USD,Tour/Adventure activity in Old Town,2024-06-19,Old Town,activities
exp902,user_002,ACTIVITIES,183.16,USD,Tour/Adventure activity in Harbor,2024-06-20,Harbor,activities
exp903,user_003,DINING,82.8,USD,Dining experience in Suburban,2024-06-21,Suburban,meal
exp904,user_004,TRANSPORT,14.1,USD,Taxi/Bus/Train rides in Plaza District,2024-06-22,Plaza District,travel
exp905,user_005,ENTERTAINMENT,128.01,USD,Concert/Movie/Show in Downtown,2024-06-23,Downtown,entertainment
exp906,user_006,FOOD,77.91,USD,Café meal in Arts District,2024-06-24,Arts District,meal
exp907,user_007,TRANSPORT,95.51,USD,Taxi/Bus/Train rides in Old Town,2024-06-25,Old Town,travel
exp908,user_008,SHOPPING,23.97,USD,Shopping in Old Town,2024-06-26,Old Town,shopping
exp909,user_009,ACTIVITIES,187.42,USD,Tour/Adventure activity in Beach Area,2024-06-27,Beach Area,activities
exp910,user_010,NIGHTLIFE,90.17,USD,Bar/Club in Uptown,2024-06-28,Uptown,nightlife
exp911,user_011,FOOD,38.9,USD,Snack in Arts District,2024-06-29,Arts District,meal
exp912,user_012,ACCOMMODATION,212.29,USD,Hotel/Hostel in Suburban,2024-06-30,Suburban,travel
exp913,user_013,ENTERTAINMENT,131.59,USD,Concert/Movie/Show in Harbor,2024-07-01,Harbor,entertainment
exp914,user_014,TRANSPORT,71.8,USD,Taxi/Bus/Train rides in Plaza District,2024-07-02,Plaza District,travel
exp915,user_015,ENTERTAINMENT,134.55,USD,Concert/Movie/Show in Old Town,2024-07-03,Old Town,entertainment
exp916,user_016,ENTERTAINMENT,142.45,USD,Concert/Movie/Show in Arts District,2024-07-04,Arts District,entertainment
exp917,user_017,ENTERTAINMENT,31.78,USD,Concert/Movie/Show in Arts District,2024-07-05,Arts District,entertainment
exp918,user_018,FOOD,29.4,USD,Dessert in Old Town,2024-07-06,Old Town,meal
exp919,user_019,ACCOMMODATION,275.82,USD,Hotel/Hostel in Uptown,2024-07-07,Uptown,travel
exp920,user_020,TRANSPORT,76.99,USD,Taxi/Bus/Train rides in Chinatown,2024-07-08,Chinatown,travel
exp921,user_021,ENTERTAINMENT,34.75,USD,Concert/Movie/Show in Midtown,2024-07-09,Midtown,entertainment
exp922,user_022,NIGHTLIFE,96.46,USD,Bar/Club in Midtown,2024-07-10,Midtown,nightlife
exp923,user_023,ENTERTAINMENT,87.62,USD,Concert/Movie/Show in Downtown,2024-07-11,Downtown,entertainment
exp924,user_024,ACCOMMODATION,174.35,USD,Hotel/Hostel in Midtown,2024-07-12,Midtown,travel
exp925,user_025,DINING,55.74,USD,Dining experience in Suburban,2024-07-13,Suburban,meal
exp926,user_026,DINING,56.77,USD,Dining experience in Chinatown,2024-07-14,Chinatown,meal
exp927,user_027,NIGHTLIFE,77.81,USD,Bar/Club in Uptown,2024-07-15,Uptown,nightlife
exp928,user_028,FOOD,31.86,USD,Breakfast in Suburban,2024-07-16,Suburban,meal
exp929,user_029,ENTERTAINMENT,60.15,USD,Concert/Movie/Show in Arts District,2024-07-17,Arts District,entertainment
exp930,user_030,ACCOMMODATION,280.3,USD,Hotel/Hostel in Suburban,2024-07-18,Suburban,travel
exp931,user_031,TRANSPORT,43.79,USD,Taxi/Bus/Train rides in Uptown,2024-07-19,Uptown,travel
exp932,user_032,TRANSPORT,99.57,USD,Taxi/Bus/Train rides in Uptown,2024-07-20,Uptown,travel
exp933,user_033,TRANSPORT,45.06,USD,Taxi/Bus/Train rides in Arts District,2024-07-21,Arts District,travel
exp934,user_034,NIGHTLIFE,62.39,USD,Bar/Club in Uptown,2024-07-22,Uptown,nightlife
exp935,user_035,TRANSPORT,17.91,USD,Taxi/Bus/Train rides in Midtown,2024-07-23,Midtown,travel
exp936,user_036,TRANSPORT,36.58,USD,Taxi/Bus/Train rides in Chinatown,2024-07-24,Chinatown,travel
exp937,user_037,SHOPPING,198.4,USD,Shopping in Chinatown,2024-07-25,Chinatown,shopping
exp938,user_038,ACTIVITIES,60.92,USD,Tour/Adventure activity in Harbor,2024-07-26,Harbor,activities
exp939,user_039,ENTERTAINMENT,87.53,USD,Concert/Movie/Show in Old Town,2024-07-27,Old Town,entertainment
exp940,user_040,FOOD,68.73,USD,Breakfast in Suburban,2024-07-28,Suburban,meal
exp941,user_041,ACCOMMODATION,163.7,USD,Hotel/Hostel in Harbor,2024-07-29,Harbor,travel
exp942,user_042,ENTERTAINMENT,34.64,USD,Concert/Movie/Show in Harbor,2024-07-30,Harbor,entertainment
exp943,user_043,FOOD,55.16,USD,Snack in Plaza District,2024-07-31,Plaza District,meal
exp944,user_044,FOOD,73.45,USD,Breakfast in Beach Area,2024-08-01,Beach Area,meal
exp945,user_045,ACTIVITIES,164.86,USD,Tour/Adventure activity in Beach Area,2024-08-02,Beach Area,activities
exp946,user_046,ENTERTAINMENT,144.14,USD,Concert/Movie/Show in Downtown,2024-08-03,Downtown,entertainment
exp947,user_047,TRANSPORT,78.36,USD,Taxi/Bus/Train rides in Arts District,2024-08-04,Arts District,travel
exp948,user_048,TRANSPORT,13.62,USD,Taxi/Bus/Train rides in Harbor,2024-08-05,Harbor,travel
exp949,user_049,ENTERTAINMENT,67.19,USD,Concert/Movie/Show in Chinatown,2024-08-06,Chinatown,entertainment
exp950,user_050,DINING,88.96,USD,Dining experience in Uptown,2024-08-07,Uptown,meal
exp951,user_001,ENTERTAINMENT,20.51,USD,Concert/Movie/Show in Plaza District,2024-08-08,Plaza District,entertainment
exp952,user_002,FOOD,36.39,USD,Lunch at restaurant in Suburban,2024-08-09,Suburban,meal
exp953,user_003,TRANSPORT,51.25,USD,Taxi/Bus/Train rides in Harbor,2024-08-10,Harbor,travel
exp954,user_004,SHOPPING,32.94,USD,Shopping in Harbor,2024-08-11,Harbor,shopping
exp955,user_005,SHOPPING,71.46,USD,Shopping in Chinatown,2024-08-12,Chinatown,shopping
exp956,user_006,ENTERTAINMENT,141.94,USD,Concert/Movie/Show in Old Town,2024-08-13,Old Town,entertainment
exp957,user_007,NIGHTLIFE,43.21,USD,Bar/Club in Arts District,2024-08-14,Arts District,nightlife
exp958,user_008,TRANSPORT,69.05,USD,Taxi/Bus/Train rides in Uptown,2024-08-15,Uptown,travel
exp959,user_009,TRANSPORT,60.63,USD,Taxi/Bus/Train rides in Harbor,2024-08-16,Harbor,travel
exp960,user_010,DINING,67.37,USD,Dining experience in Harbor,2024-08-17,Harbor,meal
exp961,user_011,ACCOMMODATION,148.13,USD,Hotel/Hostel in Harbor,2024-08-18,Harbor,travel
exp962,user_012,DINING,51.39,USD,Dining experience in Midtown,2024-08-19,Midtown,meal
exp963,user_013,DINING,96.56,USD,Dining experience in Arts District,2024-08-20,Arts District,meal
exp964,user_014,ACCOMMODATION,179.03,USD,Hotel/Hostel in Uptown,2024-08-21,Uptown,travel
exp965,user_015,ENTERTAINMENT,37.62,USD,Concert/Movie/Show in Plaza District,2024-08-22,Plaza District,entertainment
exp966,user_016,ENTERTAINMENT,66.41,USD,Concert/Movie/Show in Downtown,2024-08-23,Downtown,entertainment
exp967,user_017,ACTIVITIES,25.55,USD,Tour/Adventure activity in Plaza District,2024-08-24,Plaza District,activities
exp968,user_018,TRANSPORT,42.31,USD,Taxi/Bus/Train rides in Chinatown,2024-08-25,Chinatown,travel
exp969,user_019,NIGHTLIFE,22.24,USD,Bar/Club in Beach Area,2024-08-26,Beach Area,nightlife
exp970,user_020,DINING,86.35,USD,Dining experience in Plaza District,2024-08-27,Plaza District,meal
exp971,user_021,ACCOMMODATION,255.87,USD,Hotel/Hostel in Midtown,2024-08-28,Midtown,travel
exp972,user_022,FOOD,34.61,USD,Café meal in Beach Area,2024-08-29,Beach Area,meal
exp973,user_023,ENTERTAINMENT,62.08,USD,Concert/Movie/Show in Harbor,2024-08-30,Harbor,entertainment
exp974,user_024,TRANSPORT,10.1,USD,Taxi/Bus/Train rides in Uptown,2024-08-31,Uptown,travel
exp975,user_025,ACCOMMODATION,129.92,USD,Hotel/Hostel in Chinatown,2024-09-01,Chinatown,travel
